playerid,Name,z_runs,z_hr,z_rbi,z_sb,z_k,z_avg,z_ops,final_z_sum
17484,Eloy Jimenez,-0.6269878136163088,1.181310889100952,1.3180851155299798,-0.8332374917594317,0.5101518799603323,0.9320131668027115,0.8658469834915857,2.3268789695891563
17548,Taylor Ward,-0.08945169734493448,0.3033336799134354,-0.3498023502061605,-0.44287973878474673,0.03390658873858792,0.8033352651547112,0.8633550998673045,1.0539836698610217
17620,Myles Straw,0.0812714043610036,-1.956242949132065,-1.7416175803443017,1.8819903286279134,-0.5263500228660295,-0.5359343784856216,-1.7897141453342542,-3.5338972974412957
17678,Alex Bregman,1.1218733708677242,0.3033336799134354,1.0824592411891412,-0.896221203682519,-1.282328349099656,0.02556313978488295,0.7077375530695499,3.6270741302418705
17696,Kevin Newman,-1.9209561262930066,-1.7338964244164872,-1.8948075883549038,-0.2953674108810002,-2.5385254146322267,-1.5081448190485165,-2.7043975978405945,-7.519044552202281
17901,Andrew Benintendi,-1.177309437066962,-1.0782335632265059,-0.631508672525963,-0.08708461102410539,-1.0487084824830695,1.0286787596602045,-0.11969579653573921,-1.0164448382360014
17907,Brendan Rodgers,-0.15001795075556743,-0.7343868040009488,-0.4521067495915392,-1.009556569906962,-0.5476855930969152,0.2730360887661919,-0.3337029524231145,-1.8590493448150247
17919,Ian Happ,-0.5861105037371938,0.18827569439059463,-0.2130113859045378,-0.1720494710895868,0.9711793097027938,-0.38015792221500366,0.13303524705612674,-2.0011976512023946
17929,Cedric Mullins II,0.7511898976410072,0.11109196785336856,-0.6485506605366447,2.618670209086793,0.13209853062783117,0.5079096062772481,0.25517915919656853,3.4633916488905094
17982,Ty France,-0.1617315504341364,-0.2523601799117205,0.18692652255706654,-0.9885697338102917,-0.6500320493550895,0.7907358336844584,0.17768428109537132,0.40271722253583714
17992,David Fletcher,-0.1967598034963181,-1.702218190947532,-1.3436920430407753,0.2057461836465854,-1.787135185781822,0.7205013550227899,-1.0341956639688765,-1.5634829770023044
18036,Jake Cronenworth,0.33365071180087374,-0.5607584749365604,-0.14800701395284435,-0.40818871443042176,-0.6455773696352162,0.0026770274112106565,-0.033670202716981394,-0.1687192971895073
18171,Seth Brown,-1.1796442587363274,0.5108777766963123,0.05941524733535424,0.2371324585619116,0.8297695744082239,-0.9996819345662532,-0.14217366405664722,-2.3438439491738734
18289,Brian Anderson,-0.49390519846905045,0.4813965097448941,0.9906773842088302,-0.8332374917594317,1.1974532742142903,-0.16219547548915905,0.1343226699819477,-1.0803948759962594
18314,Dansby Swanson,1.245135633284311,0.3729086551939694,0.8170323022973744,0.5224726540401897,1.6040150207814339,0.11874416303500564,-0.04636275842073272,1.4259156286486832
18345,Kyle Tucker,0.07348021352610848,0.563259845564799,1.3258182133434937,1.2395353858597316,-0.6463380040344756,0.4273857208193552,0.8012070820180288,5.077024465165993
18360,Austin Riley,0.22326433492727396,0.8573830843270671,0.7910936002041438,-0.861235408977043,0.9674053481460485,0.474894887821269,0.6393447932972829,1.1573399434539453
18363,Victor Robles,-1.4254835044998588,-1.3850418352045937,-1.5194485559199822,0.23031058760991033,0.30396146168414495,-1.0962760237870979,-1.6899725316099905,-7.189873325095758
18373,Ryan Mountcastle,-0.5007494734134837,0.5651571741646753,0.6375430491219416,-0.5378271724171986,1.1146019664708,-0.3351585084170116,-0.1948870030282602,-1.4805239004601374
